Corte de informacin: Abril 2022 Precios por litro (Moneda nacional),,,,,,,,,,,,,,,,,,
Entidad federativa,Gasolina mnimo 87 octanos,Ao reporte,Mes,,Entidad federativa,Gasolina mnimo 91 octanos,Ao reporte,Mes,,Entidad federativa,Disel,Ao reporte,Mes,,FechaCalendario,Gasolina mnimo 87 octanos,Gasolina mnimo 91 octanos,Disel
Nuevo Len,20.23,2019,3,,Nuevo Len,21.51,2019,3,,Nuevo Len,21.65,2019,3,,24/03/2020,16.45,17.86,19.52
Nuevo Len,19.81,2019,4,,Nuevo Len,21.57,2019,4,,Nuevo Len,21.57,2019,4,,25/03/2020,16.07,17.49,19.46
Nuevo Len,19.92,2019,5,,Nuevo Len,21.63,2019,5,,Nuevo Len,21.53,2019,5,,26/03/2020,15.81,17.26,19.45
Nuevo Len,19.65,2019,6,,Nuevo Len,21.66,2019,6,,Nuevo Len,21.30,2019,6,,27/03/2020,15.66,17.13,19.44
Nuevo Len,19.77,2019,7,,Nuevo Len,21.65,2019,7,,Nuevo Len,21.47,2019,7,,28/03/2020,15.48,16.96,19.37
Nuevo Len,19.73,2019,8,,Nuevo Len,21.68,2019,8,,Nuevo Len,21.52,2019,8,,29/03/2020,15.44,16.93,19.36
Nuevo Len,19.86,2019,9,,Nuevo Len,21.71,2019,9,,Nuevo Len,21.59,2019,9,,30/03/2020,15.34,16.85,19.32
Nuevo Len,19.82,2019,10,,Nuevo Len,21.52,2019,10,,Nuevo Len,21.56,2019,10,,31/03/2020,15.24,16.74,19.28
Nuevo Len,19.81,2019,11,,Nuevo Len,21.38,2019,11,,Nuevo Len,21.55,2019,11,,01/04/2020,15.22,16.72,19.27
Nuevo Len,19.88,2019,12,,Nuevo Len,21.47,2019,12,,Nuevo Len,21.65,2019,12,,02/04/2020,15.15,16.66,19.25
Nuevo Len,19.98,2020,1,,Nuevo Len,21.59,2020,1,,Nuevo Len,21.67,2020,1,,03/04/2020,15.09,16.59,19.20
Nuevo Len,19.92,2020,2,,Nuevo Len,21.37,2020,2,,Nuevo Len,21.39,2020,2,,04/04/2020,15.11,16.59,19.20
Nuevo Len,18.36,2020,3,,Nuevo Len,19.79,2020,3,,Nuevo Len,20.48,2020,3,,05/04/2020,15.12,16.59,19.20
Nuevo Len,15.91,2020,4,,Nuevo Len,17.38,2020,4,,Nuevo Len,19.44,2020,4,,06/04/2020,15.13,16.58,19.20
Nuevo Len,16.59,2020,5,,Nuevo Len,17.75,2020,5,,Nuevo Len,18.74,2020,5,,07/04/2020,15.18,16.61,19.25
Nuevo Len,17.69,2020,6,,Nuevo Len,18.68,2020,6,,Nuevo Len,19.06,2020,6,,08/04/2020,15.19,16.60,19.26
Nuevo Len,18.80,2020,7,,Nuevo Len,19.53,2020,7,,Nuevo Len,19.57,2020,7,,09/04/2020,15.15,16.56,19.23
Nuevo Len,19.02,2020,8,,Nuevo Len,19.81,2020,8,,Nuevo Len,19.67,2020,8,,10/04/2020,15.14,16.54,19.21
Nuevo Len,19.07,2020,9,,Nuevo Len,19.98,2020,9,,Nuevo Len,19.60,2020,9,,11/04/2020,15.14,16.54,19.21
Nuevo Len,19.02,2020,10,,Nuevo Len,19.97,2020,10,,Nuevo Len,19.48,2020,10,,12/04/2020,15.14,16.53,19.20
Nuevo Len,18.53,2020,11,,Nuevo Len,19.49,2020,11,,Nuevo Len,19.24,2020,11,,13/04/2020,15.13,16.52,19.19
Nuevo Len,18.71,2020,12,,Nuevo Len,19.66,2020,12,,Nuevo Len,19.52,2020,12,,14/04/2020,15.12,16.50,19.18
Nuevo Len,19.49,2021,1,,Nuevo Len,20.36,2021,1,,Nuevo Len,20.12,2021,1,,15/04/2020,15.13,16.48,19.16
Nuevo Len,20.21,2021,2,,Nuevo Len,21.15,2021,2,,Nuevo Len,20.91,2021,2,,16/04/2020,15.14,16.48,19.11
Nuevo Len,20.82,2021,3,,Nuevo Len,22.25,2021,3,,Nuevo Len,21.54,2021,3,,17/04/2020,15.15,16.47,19.08
Nuevo Len,21.07,2021,4,,Nuevo Len,22.68,2021,4,,Nuevo Len,21.77,2021,4,,18/04/2020,15.15,16.44,19.06
Nuevo Len,21.20,2021,5,,Nuevo Len,22.86,2021,5,,Nuevo Len,21.88,2021,5,,19/04/2020,15.15,16.43,19.05
Nuevo Len,21.30,2021,6,,Nuevo Len,22.92,2021,6,,Nuevo Len,21.89,2021,6,,20/04/2020,15.14,16.42,19.04
Nuevo Len,21.38,2021,7,,Nuevo Len,23.09,2021,7,,Nuevo Len,21.77,2021,7,,21/04/2020,15.13,16.40,19.03
Nuevo Len,21.27,2021,8,,Nuevo Len,23.23,2021,8,,Nuevo Len,21.71,2021,8,,22/04/2020,15.11,16.37,18.98
Nuevo Len,21.06,2021,9,,Nuevo Len,23.42,2021,9,,Nuevo Len,21.58,2021,9,,23/04/2020,15.03,16.28,18.86
Nuevo Len,21.09,2021,10,,Nuevo Len,23.50,2021,10,,Nuevo Len,21.70,2021,10,,24/04/2020,15.01,16.25,18.77
Nuevo Len,21.08,2021,11,,Nuevo Len,23.23,2021,11,,Nuevo Len,21.69,2021,11,,25/04/2020,15.00,16.23,18.73
Nuevo Len,21.14,2021,12,,Nuevo Len,23.52,2021,12,,Nuevo Len,21.72,2021,12,,26/04/2020,15.00,16.22,18.71
Nuevo Len,21.56,2022,1,,Nuevo Len,23.79,2022,1,,Nuevo Len,22.02,2022,1,,27/04/2020,14.99,16.21,18.68
Nuevo Len,21.96,2022,2,,Nuevo Len,24.32,2022,2,,Nuevo Len,22.30,2022,2,,28/04/2020,14.98,16.20,18.59
Nuevo Len,22.39,2022,3,,Nuevo Len,24.60,2022,3,,Nuevo Len,22.68,2022,3,,29/04/2020,14.97,16.17,18.47
Nuevo Len,22.66,2022,4,,Nuevo Len,24.52,2022,4,,Nuevo Len,23.22,2022,4,,30/04/2020,14.97,16.16,18.40
Oaxaca,15.86,2017,1,,Oaxaca,17.62,2017,1,,Oaxaca,16.94,2017,1,,01/05/2020,15.01,16.18,18.38
Oaxaca,15.87,2017,2,,Oaxaca,17.64,2017,2,,Oaxaca,16.95,2017,2,,02/05/2020,15.06,16.21,18.39
Oaxaca,15.77,2017,3,,Oaxaca,17.53,2017,3,,Oaxaca,16.82,2017,3,,03/05/2020,15.06,16.21,18.38
Oaxaca,15.79,2017,4,,Oaxaca,17.51,2017,4,,Oaxaca,16.75,2017,4,,04/05/2020,15.08,16.22,18.37
Oaxaca,15.70,2017,5,,Oaxaca,17.44,2017,5,,Oaxaca,16.63,2017,5,,05/05/2020,15.14,16.25,18.37
Oaxaca,15.60,2017,6,,Oaxaca,17.30,2017,6,,Oaxaca,16.45,2017,6,,06/05/2020,15.33,16.39,18.39
Oaxaca,15.51,2017,7,,Oaxaca,17.20,2017,7,,Oaxaca,16.32,2017,7,,07/05/2020,15.60,16.59,18.45
Oaxaca,15.58,2017,8,,Oaxaca,17.28,2017,8,,Oaxaca,16.37,2017,8,,08/05/2020,15.77,16.70,18.46
Oaxaca,15.81,2017,9,,Oaxaca,17.53,2017,9,,Oaxaca,16.63,2017,9,,09/05/2020,15.95,16.83,18.45
Oaxaca,15.93,2017,10,,Oaxaca,17.62,2017,10,,Oaxaca,16.81,2017,10,,10/05/2020,15.99,16.86,18.46
Oaxaca,16.01,2017,11,,Oaxaca,17.71,2017,11,,Oaxaca,16.92,2017,11,,11/05/2020,16.06,16.90,18.46
Oaxaca,16.18,2017,12,,Oaxaca,17.86,2017,12,,Oaxaca,17.11,2017,12,,12/05/2020,16.19,17.00,18.49
Oaxaca,16.78,2018,1,,Oaxaca,18.41,2018,1,,Oaxaca,17.72,2018,1,,13/05/2020,16.27,17.05,18.50
Oaxaca,17.38,2018,2,,Oaxaca,18.93,2018,2,,Oaxaca,18.37,2018,2,,14/05/2020,16.30,17.07,18.49
Oaxaca,17.63,2018,3,,Oaxaca,19.10,2018,3,,Oaxaca,18.63,2018,3,,15/05/2020,16.30,17.07,18.48
Oaxaca,17.75,2018,4,,Oaxaca,19.19,2018,4,,Oaxaca,18.76,2018,4,,16/05/2020,16.38,17.13,18.52
Oaxaca,17.91,2018,5,,Oaxaca,19.35,2018,5,,Oaxaca,18.91,2018,5,,17/05/2020,16.39,17.15,18.52
Oaxaca,18.15,2018,6,,Oaxaca,19.59,2018,6,,Oaxaca,19.14,2018,6,,18/05/2020,16.42,17.17,18.53
Oaxaca,18.54,2018,7,,Oaxaca,19.97,2018,7,,Oaxaca,19.51,2018,7,,19/05/2020,16.53,17.25,18.58
Oaxaca,19.09,2018,8,,Oaxaca,20.52,2018,8,,Oaxaca,20.02,2018,8,,20/05/2020,16.68,17.38,18.68
Oaxaca,19.32,2018,9,,Oaxaca,20.73,2018,9,,Oaxaca,20.29,2018,9,,21/05/2020,16.81,17.48,18.73
Oaxaca,19.52,2018,10,,Oaxaca,20.95,2018,10,,Oaxaca,20.58,2018,10,,22/05/2020,16.89,17.54,18.74
Oaxaca,19.51,2018,11,,Oaxaca,20.94,2018,11,,Oaxaca,20.74,2018,11,,23/05/2020,16.92,17.57,18.75
Oaxaca,19.25,2018,12,,Oaxaca,20.67,2018,12,,Oaxaca,20.63,2018,12,,24/05/2020,16.93,17.57,18.76
Oaxaca,19.06,2019,1,,Oaxaca,20.39,2019,1,,Oaxaca,20.60,2019,1,,25/05/2020,16.95,17.58,18.76
Oaxaca,19.53,2019,2,,Oaxaca,20.59,2019,2,,Oaxaca,21.46,2019,2,,26/05/2020,16.97,17.59,18.76
Oaxaca,20.10,2019,3,,Oaxaca,21.14,2019,3,,Oaxaca,21.81,2019,3,,27/05/2020,16.98,17.60,18.76
Oaxaca,20.12,2019,4,,Oaxaca,21.31,2019,4,,Oaxaca,21.82,2019,4,,28/05/2020,16.98,17.60,18.76
Oaxaca,20.10,2019,5,,Oaxaca,21.36,2019,5,,Oaxaca,21.75,2019,5,,29/05/2020,16.98,17.59,18.75
Oaxaca,19.98,2019,6,,Oaxaca,21.35,2019,6,,Oaxaca,21.53,2019,6,,30/05/2020,16.97,17.59,18.73
Oaxaca,20.10,2019,7,,Oaxaca,21.40,2019,7,,Oaxaca,21.60,2019,7,,31/05/2020,16.97,17.59,18.73
Oaxaca,20.06,2019,8,,Oaxaca,21.47,2019,8,,Oaxaca,21.62,2019,8,,01/06/2020,16.98,17.59,18.73
Oaxaca,20.14,2019,9,,Oaxaca,21.46,2019,9,,Oaxaca,21.70,2019,9,,02/06/2020,17.01,17.62,18.74
Oaxaca,20.10,2019,10,,Oaxaca,21.41,2019,10,,Oaxaca,21.63,2019,10,,03/06/2020,17.04,17.63,18.74
Oaxaca,20.08,2019,11,,Oaxaca,21.24,2019,11,,Oaxaca,21.61,2019,11,,04/06/2020,17.08,17.67,18.77
Oaxaca,20.14,2019,12,,Oaxaca,21.26,2019,12,,Oaxaca,21.76,2019,12,,05/06/2020,17.11,17.68,18.77
Oaxaca,20.14,2020,1,,Oaxaca,21.22,2020,1,,Oaxaca,21.79,2020,1,,06/06/2020,17.15,17.71,18.78
Oaxaca,20.13,2020,2,,Oaxaca,21.00,2020,2,,Oaxaca,21.62,2020,2,,07/06/2020,17.16,17.72,18.78
Oaxaca,18.69,2020,3,,Oaxaca,19.53,2020,3,,Oaxaca,20.75,2020,3,,08/06/2020,17.19,17.75,18.78
Oaxaca,16.17,2020,4,,Oaxaca,16.91,2020,4,,Oaxaca,19.63,2020,4,,09/06/2020,17.31,17.85,18.87
Oaxaca,17.08,2020,5,,Oaxaca,17.51,2020,5,,Oaxaca,19.36,2020,5,,10/06/2020,17.39,17.91,18.92
Oaxaca,18.40,2020,6,,Oaxaca,18.56,2020,6,,Oaxaca,19.92,2020,6,,11/06/2020,17.46,17.97,18.97
Oaxaca,19.33,2020,7,,Oaxaca,19.50,2020,7,,Oaxaca,20.42,2020,7,,12/06/2020,17.52,18.02,19.03
Oaxaca,19.38,2020,8,,Oaxaca,19.58,2020,8,,Oaxaca,20.45,2020,8,,13/06/2020,17.52,18.03,19.03
Oaxaca,19.34,2020,9,,Oaxaca,19.55,2020,9,,Oaxaca,20.17,2020,9,,14/06/2020,17.53,18.03,19.03
Oaxaca,19.30,2020,10,,Oaxaca,19.52,2020,10,,Oaxaca,19.85,2020,10,,15/06/2020,17.54,18.04,19.04
Oaxaca,18.86,2020,11,,Oaxaca,19.13,2020,11,,Oaxaca,19.69,2020,11,,16/06/2020,17.56,18.05,19.05
Oaxaca,19.14,2020,12,,Oaxaca,19.38,2020,12,,Oaxaca,20.15,2020,12,,17/06/2020,17.63,18.11,19.10
Oaxaca,20.06,2021,1,,Oaxaca,20.31,2021,1,,Oaxaca,20.86,2021,1,,18/06/2020,17.72,18.19,19.17
Oaxaca,20.80,2021,2,,Oaxaca,21.23,2021,2,,Oaxaca,21.76,2021,2,,19/06/2020,17.79,18.26,19.23
Oaxaca,21.01,2021,3,,Oaxaca,22.24,2021,3,,Oaxaca,22.30,2021,3,,20/06/2020,17.92,18.40,19.33
Oaxaca,21.05,2021,4,,Oaxaca,22.45,2021,4,,Oaxaca,22.35,2021,4,,21/06/2020,17.96,18.44,19.35
Oaxaca,21.09,2021,5,,Oaxaca,22.58,2021,5,,Oaxaca,22.47,2021,5,,22/06/2020,18.01,18.49,19.39
Oaxaca,21.17,2021,6,,Oaxaca,22.69,2021,6,,Oaxaca,22.58,2021,6,,23/06/2020,18.11,18.59,19.45
Oaxaca,21.31,2021,7,,Oaxaca,22.81,2021,7,,Oaxaca,22.66,2021,7,,24/06/2020,18.20,18.66,19.50
Oaxaca,21.39,2021,8,,Oaxaca,22.89,2021,8,,Oaxaca,22.79,2021,8,,25/06/2020,18.27,18.72,19.53
Oaxaca,21.35,2021,9,,Oaxaca,22.93,2021,9,,Oaxaca,22.73,2021,9,,26/06/2020,18.28,18.73,19.54
Oaxaca,21.28,2021,10,,Oaxaca,22.96,2021,10,,Oaxaca,22.80,2021,10,,27/06/2020,18.29,18.74,19.54
Oaxaca,21.14,2021,11,,Oaxaca,22.83,2021,11,,Oaxaca,22.62,2021,11,,28/06/2020,18.29,18.74,19.54
Oaxaca,21.25,2021,12,,Oaxaca,22.94,2021,12,,Oaxaca,22.75,2021,12,,29/06/2020,18.30,18.74,19.54
Oaxaca,21.64,2022,1,,Oaxaca,23.34,2022,1,,Oaxaca,23.22,2022,1,,30/06/2020,18.30,18.75,19.54
Oaxaca,21.71,2022,2,,Oaxaca,23.40,2022,2,,Oaxaca,23.33,2022,2,,01/07/2020,18.35,18.80,19.56
Oaxaca,22.03,2022,3,,Oaxaca,23.63,2022,3,,Oaxaca,23.65,2022,3,,02/07/2020,18.40,18.85,19.58
Oaxaca,22.13,2022,4,,Oaxaca,23.75,2022,4,,Oaxaca,23.74,2022,4,,03/07/2020,18.43,18.88,19.60
Puebla,15.86,2017,1,,Puebla,17.62,2017,1,,Puebla,16.94,2017,1,,04/07/2020,18.46,18.92,19.62
Puebla,15.90,2017,2,,Puebla,17.66,2017,2,,Puebla,16.97,2017,2,,05/07/2020,18.47,18.93,19.62
Puebla,15.77,2017,3,,Puebla,17.52,2017,3,,Puebla,16.82,2017,3,,06/07/2020,18.49,18.95,19.63
Puebla,15.79,2017,4,,Puebla,17.51,2017,4,,Puebla,16.76,2017,4,,07/07/2020,18.52,18.99,19.64
Puebla,15.69,2017,5,,Puebla,17.44,2017,5,,Puebla,16.63,2017,5,,08/07/2020,18.53,19.00,19.66
Puebla,15.58,2017,6,,Puebla,17.29,2017,6,,Puebla,16.43,2017,6,,09/07/2020,18.57,19.04,19.68
Puebla,15.50,2017,7,,Puebla,17.19,2017,7,,Puebla,16.30,2017,7,,10/07/2020,18.63,19.10,19.70
Puebla,15.57,2017,8,,Puebla,17.26,2017,8,,Puebla,16.36,2017,8,,11/07/2020,18.65,19.12,19.71
Puebla,15.79,2017,9,,Puebla,17.50,2017,9,,Puebla,16.60,2017,9,,12/07/2020,18.65,19.12,19.72
Puebla,15.91,2017,10,,Puebla,17.59,2017,10,,Puebla,16.79,2017,10,,13/07/2020,18.65,19.13,19.72
Puebla,15.99,2017,11,,Puebla,17.69,2017,11,,Puebla,16.90,2017,11,,14/07/2020,18.67,19.15,19.73
Puebla,16.11,2017,12,,Puebla,17.79,2017,12,,Puebla,17.03,2017,12,,15/07/2020,18.68,19.16,19.73
Puebla,16.65,2018,1,,Puebla,18.28,2018,1,,Puebla,17.55,2018,1,,16/07/2020,18.67,19.15,19.73
Puebla,17.35,2018,2,,Puebla,18.83,2018,2,,Puebla,18.28,2018,2,,17/07/2020,18.67,19.15,19.73
Puebla,17.58,2018,3,,Puebla,18.97,2018,3,,Puebla,18.53,2018,3,,18/07/2020,18.66,19.14,19.72
Puebla,17.67,2018,4,,Puebla,19.03,2018,4,,Puebla,18.61,2018,4,,19/07/2020,18.66,19.14,19.72
Puebla,17.82,2018,5,,Puebla,19.14,2018,5,,Puebla,18.74,2018,5,,20/07/2020,18.65,19.13,19.70
Puebla,18.03,2018,6,,Puebla,19.35,2018,6,,Puebla,18.95,2018,6,,21/07/2020,18.64,19.12,19.70
Puebla,18.42,2018,7,,Puebla,19.76,2018,7,,Puebla,19.32,2018,7,,22/07/2020,18.64,19.12,19.71
Puebla,18.96,2018,8,,Puebla,20.35,2018,8,,Puebla,19.85,2018,8,,23/07/2020,18.65,19.14,19.74
Puebla,19.21,2018,9,,Puebla,20.59,2018,9,,Puebla,20.13,2018,9,,24/07/2020,18.66,19.15,19.74
Puebla,19.41,2018,10,,Puebla,20.83,2018,10,,Puebla,20.44,2018,10,,25/07/2020,18.66,19.15,19.74
Puebla,19.41,2018,11,,Puebla,20.83,2018,11,,Puebla,20.63,2018,11,,26/07/2020,18.66,19.15,19.74
Puebla,19.16,2018,12,,Puebla,20.60,2018,12,,Puebla,20.53,2018,12,,27/07/2020,18.66,19.15,19.74
Puebla,18.85,2019,1,,Puebla,20.09,2019,1,,Puebla,20.48,2019,1,,28/07/2020,18.66,19.15,19.74
Puebla,19.06,2019,2,,Puebla,19.75,2019,2,,Puebla,21.27,2019,2,,29/07/2020,18.65,19.15,19.74
Puebla,19.59,2019,3,,Puebla,20.41,2019,3,,Puebla,21.36,2019,3,,30/07/2020,18.64,19.13,19.73
Puebla,19.37,2019,4,,Puebla,20.54,2019,4,,Puebla,21.05,2019,4,,31/07/2020,18.61,19.10,19.72
Puebla,19.26,2019,5,,Puebla,20.53,2019,5,,Puebla,20.95,2019,5,,01/08/2020,18.59,19.08,19.71
Puebla,19.16,2019,6,,Puebla,20.52,2019,6,,Puebla,20.75,2019,6,,02/08/2020,18.59,19.08,19.71
Puebla,19.25,2019,7,,Puebla,20.58,2019,7,,Puebla,20.82,2019,7,,03/08/2020,18.58,19.07,19.70
Puebla,19.18,2019,8,,Puebla,20.60,2019,8,,Puebla,20.80,2019,8,,04/08/2020,18.57,19.05,19.70
Puebla,19.28,2019,9,,Puebla,20.60,2019,9,,Puebla,20.88,2019,9,,05/08/2020,18.58,19.07,19.71
Puebla,19.27,2019,10,,Puebla,20.61,2019,10,,Puebla,20.85,2019,10,,06/08/2020,18.59,19.07,19.73
Puebla,19.28,2019,11,,Puebla,20.46,2019,11,,Puebla,20.84,2019,11,,07/08/2020,18.59,19.07,19.73
Puebla,19.36,2019,12,,Puebla,20.42,2019,12,,Puebla,20.95,2019,12,,08/08/2020,18.58,19.06,19.72
Puebla,19.43,2020,1,,Puebla,20.44,2020,1,,Puebla,21.04,2020,1,,09/08/2020,18.57,19.04,19.71
Puebla,19.34,2020,2,,Puebla,20.15,2020,2,,Puebla,20.82,2020,2,,10/08/2020,18.56,19.03,19.71
Puebla,17.75,2020,3,,Puebla,18.59,2020,3,,Puebla,19.81,2020,3,,11/08/2020,18.55,19.03,19.70
Puebla,14.60,2020,4,,Puebla,15.50,2020,4,,Puebla,18.43,2020,4,,12/08/2020,18.55,19.02,19.70
Puebla,15.85,2020,5,,Puebla,16.25,2020,5,,Puebla,17.86,2020,5,,13/08/2020,18.53,19.02,19.70
Puebla,17.33,2020,6,,Puebla,17.51,2020,6,,Puebla,18.38,2020,6,,14/08/2020,18.54,19.02,19.71
Puebla,18.34,2020,7,,Puebla,18.53,2020,7,,Puebla,19.03,2020,7,,15/08/2020,18.53,19.02,19.70
Puebla,18.25,2020,8,,Puebla,18.47,2020,8,,Puebla,19.04,2020,8,,16/08/2020,18.53,19.02,19.70
Puebla,18.12,2020,9,,Puebla,18.38,2020,9,,Puebla,18.63,2020,9,,17/08/2020,18.53,19.01,19.70
Puebla,17.97,2020,10,,Puebla,18.26,2020,10,,Puebla,18.29,2020,10,,18/08/2020,18.53,19.02,19.70
Puebla,17.31,2020,11,,Puebla,17.71,2020,11,,Puebla,18.09,2020,11,,19/08/2020,18.55,19.03,19.70
Puebla,17.58,2020,12,,Puebla,17.92,2020,12,,Puebla,18.64,2020,12,,20/08/2020,18.57,19.05,19.70
Puebla,18.69,2021,1,,Puebla,19.00,2021,1,,Puebla,19.39,2021,1,,21/08/2020,18.58,19.07,19.69
Puebla,19.57,2021,2,,Puebla,20.04,2021,2,,Puebla,20.32,2021,2,,22/08/2020,18.58,19.07,19.68
Puebla,19.86,2021,3,,Puebla,21.21,2021,3,,Puebla,21.03,2021,3,,23/08/2020,18.58,19.08,19.68
Puebla,19.89,2021,4,,Puebla,21.51,2021,4,,Puebla,21.17,2021,4,,24/08/2020,18.59,19.08,19.67
Puebla,19.91,2021,5,,Puebla,21.63,2021,5,,Puebla,21.32,2021,5,,25/08/2020,18.59,19.09,19.66
Puebla,19.92,2021,6,,Puebla,21.74,2021,6,,Puebla,21.32,2021,6,,26/08/2020,18.68,19.19,19.69
Puebla,20.02,2021,7,,Puebla,21.87,2021,7,,Puebla,21.33,2021,7,,27/08/2020,18.75,19.25,19.72
Puebla,20.01,2021,8,,Puebla,21.95,2021,8,,Puebla,21.45,2021,8,,28/08/2020,18.78,19.27,19.72
Puebla,19.86,2021,9,,Puebla,21.96,2021,9,,Puebla,21.30,2021,9,,29/08/2020,18.76,19.25,19.71
Puebla,19.71,2021,10,,Puebla,21.92,2021,10,,Puebla,21.22,2021,10,,30/08/2020,18.76,19.25,19.71
Puebla,19.63,2021,11,,Puebla,21.89,2021,11,,Puebla,21.12,2021,11,,31/08/2020,18.76,19.25,19.71
Puebla,19.86,2021,12,,Puebla,22.04,2021,12,,Puebla,21.31,2021,12,,01/09/2020,18.76,19.24,19.70
Puebla,20.30,2022,1,,Puebla,22.36,2022,1,,Puebla,21.76,2022,1,,02/09/2020,18.74,19.22,19.68
Puebla,20.49,2022,2,,Puebla,22.50,2022,2,,Puebla,21.98,2022,2,,03/09/2020,18.74,19.21,19.67
Puebla,20.92,2022,3,,Puebla,22.80,2022,3,,Puebla,22.41,2022,3,,04/09/2020,18.72,19.20,19.65
Puebla,21.09,2022,4,,Puebla,23.00,2022,4,,Puebla,22.72,2022,4,,05/09/2020,18.71,19.19,19.62
Quertaro,16.04,2017,1,,Quertaro,17.80,2017,1,,Quertaro,17.11,2017,1,,06/09/2020,18.71,19.19,19.62
Quertaro,16.03,2017,2,,Quertaro,17.78,2017,2,,Quertaro,17.10,2017,2,,07/09/2020,18.70,19.19,19.61
Quertaro,15.95,2017,3,,Quertaro,17.70,2017,3,,Quertaro,16.99,2017,3,,08/09/2020,18.68,19.17,19.58
Quertaro,15.98,2017,4,,Quertaro,17.69,2017,4,,Quertaro,16.92,2017,4,,09/09/2020,18.66,19.15,19.56
Quertaro,15.89,2017,5,,Quertaro,17.62,2017,5,,Quertaro,16.80,2017,5,,10/09/2020,18.61,19.10,19.50
Quertaro,15.79,2017,6,,Quertaro,17.49,2017,6,,Quertaro,16.61,2017,6,,11/09/2020,18.56,19.06,19.46
Quertaro,15.70,2017,7,,Quertaro,17.39,2017,7,,Quertaro,16.49,2017,7,,12/09/2020,18.51,19.02,19.41
Quertaro,15.76,2017,8,,Quertaro,17.46,2017,8,,Quertaro,16.55,2017,8,,13/09/2020,18.50,19.01,19.40
Quertaro,15.99,2017,9,,Quertaro,17.72,2017,9,,Quertaro,16.80,2017,9,,14/09/2020,18.48,19.00,19.38
Quertaro,16.11,2017,10,,Quertaro,17.81,2017,10,,Quertaro,16.99,2017,10,,15/09/2020,18.44,18.96,19.35
Quertaro,16.20,2017,11,,Quertaro,17.91,2017,11,,Quertaro,17.10,2017,11,,16/09/2020,18.42,18.95,19.32
Quertaro,16.31,2017,12,,Quertaro,18.00,2017,12,,Quertaro,17.23,2017,12,,17/09/2020,18.40,18.94,19.31
Quertaro,16.88,2018,1,,Quertaro,18.52,2018,1,,Quertaro,17.79,2018,1,,18/09/2020,18.39,18.93,19.28
Quertaro,17.53,2018,2,,Quertaro,19.06,2018,2,,Quertaro,18.50,2018,2,,19/09/2020,18.40,18.94,19.29
Quertaro,17.80,2018,3,,Quertaro,19.24,2018,3,,Quertaro,18.76,2018,3,,20/09/2020,18.41,18.94,19.29
Quertaro,17.91,2018,4,,Quertaro,19.32,2018,4,,Quertaro,18.85,2018,4,,21/09/2020,18.41,18.94,19.28
Quertaro,18.09,2018,5,,Quertaro,19.46,2018,5,,Quertaro,18.99,2018,5,,22/09/2020,18.42,18.95,19.27
Quertaro,18.34,2018,6,,Quertaro,19.71,2018,6,,Quertaro,19.21,2018,6,,23/09/2020,18.41,18.95,19.25
Quertaro,18.72,2018,7,,Quertaro,20.09,2018,7,,Quertaro,19.58,2018,7,,24/09/2020,18.40,18.93,19.22
Quertaro,19.25,2018,8,,Quertaro,20.66,2018,8,,Quertaro,20.09,2018,8,,25/09/2020,18.40,18.92,19.21
Quertaro,19.51,2018,9,,Quertaro,20.90,2018,9,,Quertaro,20.38,2018,9,,26/09/2020,18.43,18.95,19.21
Quertaro,19.69,2018,10,,Quertaro,21.11,2018,10,,Quertaro,20.66,2018,10,,27/09/2020,18.43,18.95,19.20
Quertaro,19.70,2018,11,,Quertaro,21.13,2018,11,,Quertaro,20.85,2018,11,,28/09/2020,18.45,18.97,19.20
Quertaro,19.53,2018,12,,Quertaro,20.97,2018,12,,Quertaro,20.78,2018,12,,29/09/2020,18.56,19.07,19.22
Quertaro,19.60,2019,1,,Quertaro,20.89,2019,1,,Quertaro,20.82,2019,1,,30/09/2020,18.62,19.12,19.23
Quertaro,19.89,2019,2,,Quertaro,20.89,2019,2,,Quertaro,21.59,2019,2,,01/10/2020,18.61,19.10,19.21
Quertaro,20.18,2019,3,,Quertaro,21.21,2019,3,,Quertaro,21.75,2019,3,,02/10/2020,18.59,19.08,19.20
Quertaro,20.06,2019,4,,Quertaro,21.27,2019,4,,Quertaro,21.63,2019,4,,03/10/2020,18.56,19.06,19.18
Quertaro,19.94,2019,5,,Quertaro,21.26,2019,5,,Quertaro,21.53,2019,5,,04/10/2020,18.56,19.06,19.18
Quertaro,19.75,2019,6,,Quertaro,21.23,2019,6,,Quertaro,21.33,2019,6,,05/10/2020,18.54,19.05,19.16
Quertaro,19.79,2019,7,,Quertaro,21.25,2019,7,,Quertaro,21.38,2019,7,,06/10/2020,18.50,19.01,19.12
Quertaro,19.70,2019,8,,Quertaro,21.24,2019,8,,Quertaro,21.33,2019,8,,07/10/2020,18.50,19.01,19.12
Quertaro,19.74,2019,9,,Quertaro,21.24,2019,9,,Quertaro,21.34,2019,9,,08/10/2020,18.53,19.05,19.14
Quertaro,19.69,2019,10,,Quertaro,21.24,2019,10,,Quertaro,21.27,2019,10,,09/10/2020,18.53,19.05,19.14
Quertaro,19.71,2019,11,,Quertaro,21.13,2019,11,,Quertaro,21.24,2019,11,,10/10/2020,18.54,19.05,19.14
Quertaro,19.79,2019,12,,Quertaro,21.10,2019,12,,Quertaro,21.37,2019,12,,11/10/2020,18.54,19.06,19.13
